,Portfolio,TWII
2013-05-27,1633.155214051922,936.4535767212998
2013-05-28,1631.9680814078229,943.9489716745145
2013-05-29,1597.2173043029122,934.5599222201688
2013-05-30,1595.8191117578162,935.7152509986947
2013-05-31,1586.7826959121257,930.3244146194281
2013-06-03,1596.618877918882,929.3358553556484
2013-06-04,1602.4239144708174,928.3953886231457
2013-06-05,1590.9618098708488,919.7213684124566
2013-06-06,1589.508594233574,919.6253040269412
2013-06-07,1642.93430611708,926.3049746395636
2013-06-10,1612.1648266337613,921.8030084759894
2013-06-11,1540.4568954517752,905.0332378815013
2013-06-13,1590.707055548406,903.5847374300672
2013-06-14,1613.2827228017331,909.3336230876662
2013-06-17,1606.6530488905023,911.2104785083337
2013-06-18,1610.5546410854197,910.8355534658959
2013-06-19,1606.3855380419745,899.6257933906339
2013-06-20,1536.8449416608069,888.5638665974866
2013-06-21,1560.7350939622079,884.8180234576827
2013-06-24,1542.748740139018,874.7069886173856
2013-06-25,1551.847676106132,887.8336280576538
2013-06-26,1561.200853695096,898.813761630145
2013-06-27,1654.5018622455405,918.3221333120306
2013-06-28,1595.5953641571216,915.5179930793727
2013-07-01,1595.1035351370117,913.3562207644679
2013-07-02,1596.3761062817396,902.1178865963996
2013-07-03,1600.9855960486466,900.1881452367525
2013-07-04,1617.202141152762,912.0002666199673
2013-07-05,1610.1822010966725,899.55215228283
2013-07-08,1621.725368362876,908.8314335823352
2013-07-09,1620.8847083514092,913.2149165283738
2013-07-10,1626.9886109481342,931.2860308880877
2013-07-11,1633.430679406447,935.6041935163494
2013-07-12,1638.9450471634054,939.191611168824
2013-07-15,1639.3663596610804,939.7590776450731
2013-07-16,1643.2011036736824,939.6379291200643
2013-07-17,1645.5980555935114,932.9464906071948
2013-07-18,1637.1599917700241,918.9634375082248
2013-07-19,1655.751975745205,923.6089858341329
2013-07-22,1661.5021345461666,935.2295683236921
2013-07-23,1646.6612884400743,933.2912317139537
2013-07-24,1640.4275546823183,929.859514909708
2013-07-25,1641.3394732043357,928.3612507330092
2013-07-26,1643.7534301323524,921.4920555802522
2013-07-29,1642.7243944955894,929.9260845856911
2013-07-30,1647.3347938827842,924.0503763937347
2013-07-31,1631.7085740679943,918.5482172626606
2013-08-01,1632.8996075754285,923.2227322843735
2013-08-02,1637.0750826001022,927.3492202183243
2013-08-05,1623.9228032577541,916.7806259946029
2013-08-06,1611.1531086256489,904.1603139373806
2013-08-07,1606.8954483909495,902.6772072586895
2013-08-08,1606.4565567636134,897.056471767413
2013-08-09,1613.1859894912905,902.2430542918445
2013-08-12,1613.5105558165915,911.2894359426319
2013-08-13,1609.8784968692346,907.5158035778262
2013-08-14,1603.3607225505075,900.5654881415823
2013-08-15,1612.8431565919109,904.692786999093
2013-08-16,1606.6310982962511,901.9946412790933
2013-08-19,1603.8642391663946,894.6184431692205
2013-08-20,1601.5749368126492,892.6065444429267
2013-08-22,1602.036899865919,899.1111867967801
2013-08-23,1610.4596480085586,901.4841001757101
2013-08-26,1612.7262234471596,893.3851742983635
2013-08-27,1604.9169541904926,893.7932668657038
2013-08-28,1611.572648096317,904.0584705249308
2013-08-29,1626.435228364482,915.4133159732091
2013-08-30,1621.3673607049022,917.2379913099511
2013-09-02,1618.6163915413001,922.5503594007713
2013-09-03,1624.6825719601966,922.0245978272059
2013-09-04,1627.9247095031078,931.1651009409528
2013-09-05,1622.9029287005292,930.6477316534358
2013-09-06,1626.1820949424048,933.59631403568
2013-09-09,1632.6238981333213,935.3503776067438
2013-09-10,1625.001475198141,935.3735685240217
2013-09-11,1622.2805172488656,937.0936521282433
2013-09-12,1624.601949095492,931.0996782284799
2013-09-13,1624.4608252762307,940.7545934172084
2013-09-16,1622.358847363459,940.1450948845801
2013-09-17,1635.6259485998019,935.6910323070965
2013-09-18,1700.7618438282261,944.913233966512
2013-09-23,1697.3842615960477,945.5996966943154
2013-09-24,1684.0464719498193,943.9399524004831
2013-09-25,1637.6597020949378,933.1000525210296
2013-09-26,1630.3165378853118,938.1863763685925
2013-09-27,1637.4456178683372,931.9398151010282
2013-09-30,1624.7646349058261,933.3958142722184
2013-10-01,1686.0280089904566,936.6566861778881
2013-10-02,1672.2625203907194,952.3528446212799
2013-10-03,1680.8036217231986,952.9516113188088
2013-10-04,1713.7808814372577,949.609377990976
2013-10-07,1735.579010688872,954.1695254902634
2013-10-08,1768.8903564099162,950.8284505569831
2013-10-09,1850.5065058461066,951.3316488225289
2013-10-11,1765.6771148804626,943.1575007246305
2013-10-14,1770.4439780898476,953.4308179206272
2013-10-15,1777.8037692997793,949.5696247851239
2013-10-16,1773.8201029903855,954.1859530195388
2013-10-17,1767.2161887299505,961.3736532851063
2013-10-18,1741.533014597372,959.0288102911975
2013-10-21,1756.824496193341,958.915856284001
2013-10-22,1729.3491985156804,956.2658302875546
2013-10-23,1737.686678407258,958.4330586371415
2013-10-24,1681.6480673764643,951.215367183331
2013-10-25,1676.3244620110454,957.8524590608953
2013-10-28,1720.005247080026,959.2679956197013
2013-10-29,1699.458745638222,964.0053561147515
2013-10-30,1700.8146782736465,962.4016396352281
2013-10-31,1718.100216952542,955.7740430351706
2013-11-01,1784.2737910368835,952.1013156657806
2013-11-04,1725.31562917099,942.1411500697158
2013-11-05,1723.3892906717297,944.3066942596326
2013-11-06,1693.5606998943563,944.4968635966917
2013-11-07,1682.70554731764,938.5839677160355
2013-11-08,1679.5894506948616,933.4120968152628
2013-11-11,1706.9348382061082,934.8165935542722
2013-11-12,1715.8483726050172,924.7672409805415
2013-11-13,1769.8661258495188,928.1900999657067
2013-11-14,1740.628731279632,932.8861047410112
2013-11-15,1810.453897156697,934.47322696821
2013-11-18,1823.23134312772,942.0689385430902
2013-11-19,1747.8298046234802,935.9606410865526
2013-11-20,1753.1767765824982,924.3771348971821
2013-11-21,1747.2569447768424,926.313552814419
2013-11-22,1795.4682855263884,934.2000857062383
2013-11-25,1807.7525414516126,940.8885968655229
2013-11-26,1815.9466774330308,946.1402084642909
2013-11-27,1830.5398452815282,953.4004440844869
2013-11-28,1797.5469041435022,958.2057460466082
2013-11-29,1837.7903542233657,959.0433311682038
2013-12-02,1874.5058072048985,956.6705995065313
2013-12-03,1933.37856982394,959.415101548594
2013-12-04,1906.2339173111952,954.8501409886338
2013-12-05,1900.7000506053112,954.0051002274462
2013-12-06,1869.0731040048863,962.3225041223442
2013-12-09,1850.0953377583587,962.1906308367933
2013-12-10,1860.2499775902052,961.1594617461217
2013-12-11,1828.6629527848502,953.3859046676097
2013-12-12,1807.6838346349564,955.0755816492701
2013-12-13,1818.6284631047367,948.2615220984779
2013-12-16,1809.9838802111885,952.513496170007
2013-12-17,1801.273563575126,952.0920540888734
2013-12-18,1783.4281661412044,958.4183241891674
2013-12-19,1804.2079228854725,958.5399534408167
2013-12-20,1796.0817448758442,963.6987792984673
2013-12-23,1868.2652470472374,963.0598803174556
2013-12-24,1841.2717281394703,964.9094257327766
2013-12-25,1845.1857420801632,966.8471537540595
2013-12-26,1873.7144629016238,972.0891407765096
2013-12-27,1863.186360454553,981.4617860752893
2013-12-30,1829.6858041274445,980.2107791796261
2013-12-31,1866.5139178622426,980.3190570057769
2014-01-02,1840.817467096098,973.3835373820065
2014-01-03,1805.687485575545,968.4562078411994
2014-01-06,1838.4423171824528,969.764787554911
2014-01-07,1838.7617109829944,974.4120783625899
2014-01-08,1834.4099774525102,970.0402682670341
2014-01-09,1829.0097148295877,971.599554440799
2014-01-10,1829.510618429264,975.5097170704325
2014-01-13,1830.2774686323014,973.6015824603918
2014-01-14,1908.2741071545845,979.3622750460096
2014-01-15,1914.5724517003016,980.3680987461726
2014-01-16,1909.2100938874253,978.6750800461572
2014-01-17,1893.3890104780294,981.3661405863799
2014-01-20,1976.5728761583234,979.0924964432244
2014-01-21,1988.1914268387218,981.7654819420343
2014-01-22,1948.7780057197622,978.596630548568
2014-01-23,1984.2188814082824,978.934629349718
2014-01-24,1963.8729826683073,964.6470479077891
2014-01-27,1973.8208700716582,943.4621550752322
2014-02-05,1952.8225006482212,948.5575438246519
2014-02-06,1957.504390159533,956.8706601251574
2014-02-07,2014.4653350242593,957.3670864099065
2014-02-10,2018.1706274274381,961.5309475672792
2014-02-11,2032.1176190963374,970.1524417625684
2014-02-12,2036.0352209446028,965.5617974712633
2014-02-13,2025.3190215097425,970.4761357562339
2014-02-14,2077.9477999521164,971.1001518734867
2014-02-17,2092.6713321591674,974.9967613678124
2014-02-18,2086.0616087399394,977.1946956742926
2014-02-19,2085.100256198594,971.666595432565
2014-02-20,2085.765154096887,979.866992625934
2014-02-21,2032.2587772186607,975.5269110703439
2014-02-24,2041.797299992458,977.1137597470437
2014-02-25,2095.6910138643625,979.7775141416721
2014-02-26,2137.3845705318436,983.8518489182101
2014-02-27,2232.584016218032,979.9131116090491
2014-03-03,2320.606358275973,974.9217792753874
2014-03-04,2293.18710563044,983.2150985993447
2014-03-05,2283.364328092934,991.6921290052609
2014-03-06,2220.3561064808678,991.7097775339289
2014-03-07,2180.51004629438,986.6497184674187
2014-03-10,2231.06735461781,990.523549818413
2014-03-11,2191.828704089486,988.6932013371415
2014-03-12,2204.8128647225635,995.2646477726506
2014-03-13,2149.2151074523345,989.040542881308
2014-03-14,2165.6998703866084,990.3395811015822
2014-03-17,2171.068923192486,993.6518556679345
2014-03-18,2169.279798629454,989.2488946832817
2014-03-19,2149.7126505268047,979.6532525832766
2014-03-20,2106.172281349211,977.5310022085682
2014-03-21,2141.966724825517,980.5076318406728
2014-03-24,2180.643834517516,989.3335795194166
2014-03-25,2155.3395192381677,994.3298825397073
2014-03-26,2110.7120110276346,998.7115453676332
2014-03-27,2097.567368368779,998.2032707233242
2014-03-28,2160.83600828774,1005.9018798530171
2014-03-31,2181.748663933486,1008.3431333627781
2014-04-01,2269.0278993139764,1011.6375247854971
2014-04-02,2215.844255868748,1009.9189910624033
2014-04-03,2182.725390406194,1008.6870009078123
2014-04-07,2167.557450157873,1009.891098189978
2014-04-08,2174.554161792262,1014.2003207516384
2014-04-09,2181.2267949318375,1015.9767651342752
2014-04-10,2141.7619928150702,1011.9260108291982
2014-04-11,2111.098317558708,1006.7822327208552
2014-04-14,2181.3803030298045,1012.8402935093226
2014-04-15,2193.162900468972,1013.5619869356888
2014-04-16,2217.2345291367965,1015.624815372153
2014-04-17,2218.136003754482,1017.9015334781128
2014-04-18,2226.4431493257307,1016.3401188858495
2014-04-21,2233.1980700390054,1018.7181316125588
2014-04-22,2226.842742059021,1016.9241301844968
2014-04-23,2224.7147325466563,1015.7651909086376
2014-04-24,2190.8953515977637,998.4313324643624
2014-04-25,2211.485351238949,1002.1023697801487
2014-04-28,2243.3237160078115,1008.5128709642801
2014-04-29,2183.8964401637268,1000.2837967862624
2014-04-30,2192.6238131304367,1008.0952692111414
2014-05-02,2182.4345879104744,1008.4126254075113
2014-05-05,2185.242666046419,1012.693638792886
2014-05-06,2147.1121300702944,1010.7469680866573
2014-05-07,2225.19194360506,1014.5816190952889
2014-05-08,2195.471736673148,1010.4054962048497
2014-05-09,2137.0920704604177,1002.1510372875713
2014-05-12,2102.4027722561736,1003.1096521719616
2014-05-13,2081.2107414018237,1008.9823477748108
2014-05-14,2059.218746028389,1009.5422097973915
2014-05-15,2049.276167047846,1010.3370965816088
2014-05-16,2048.5577683636434,1011.5029747553695
2014-05-19,2139.5820561018977,1010.271464810277
2014-05-20,2176.7935458048278,1007.6881443121786
2014-05-21,2182.2013862221334,1018.6364051365292
2014-05-22,2182.032943593587,1022.5301258996625
2014-05-23,2188.090919784943,1025.3332195773428
2014-05-26,2198.5171216267354,1027.2531368555503
2014-05-27,2234.6236434086254,1033.8915202738729
2014-05-28,2203.1699055651793,1032.6304645366872
2014-05-29,2237.8124388303822,1029.3427784618793
2014-05-30,2244.8201573258693,1034.084378121654
2014-06-03,2245.566044778531,1033.73718205286
2014-06-04,2240.0935103998377,1035.7973178108582
2014-06-05,2249.472986528264,1035.1775286137101
2014-06-06,2226.3917478380204,1037.9795216464136
2014-06-09,2227.757244579197,1043.869380667767
2014-06-10,2226.481746410891,1044.5984927708896
2014-06-11,2199.058395560678,1042.1324426650178
2014-06-12,2167.8286295739977,1041.3202144322352
2014-06-13,2211.399828638709,1041.9638340761182
2014-06-16,2206.9894773747233,1045.6683795208198
2014-06-17,2205.343032676563,1049.5204210515426
2014-06-18,2210.2464514656613,1053.1171784411506
2014-06-19,2199.1146480781476,1048.9382518085795
2014-06-20,2151.207750863311,1044.5036822730838
2014-06-23,2122.4335234046744,1046.2543137939338
2014-06-24,2191.5315727859015,1045.858866529575
2014-06-25,2185.43785872596,1053.573411199846
2014-06-26,2207.8302885905146,1052.2033360388054
2014-06-27,2258.750546193407,1060.5897140979273
2014-06-30,2242.723380623401,1065.2964496752431
2014-07-01,2205.6239466513516,1069.4218752851752
2014-07-02,2186.612818099834,1073.3598291032572
2014-07-03,2136.316539048338,1071.8225895227604
2014-07-04,2130.813608474395,1072.7885653711035
2014-07-07,2087.3411159438256,1073.813391047009
2014-07-08,2025.305585213554,1069.9201384917258
2014-07-09,2067.574287406815,1077.0859355242167
2014-07-10,2061.321665804077,1070.5308346103593
2014-07-11,2085.605185388254,1072.8620837238707
2014-07-14,2085.009734819755,1077.50777535282
2014-07-15,2044.754477860881,1069.5217173389508
2014-07-16,2006.6676342654532,1062.2230803962045
2014-07-17,1999.0736929077377,1061.5236852353414
2014-07-18,2005.618541165493,1065.3745087434481
2014-07-21,2039.5010153299643,1070.9718982060624
2014-07-22,2039.5010153299643,1070.9718982060624
2014-07-23,2045.6632804689118,1073.6566745686266
2014-07-24,2006.3822645104624,1065.2737525462662
2014-07-25,2036.0853224369398,1063.4414566174935
2014-07-28,2091.2366647329236,1060.722573579766
2014-07-29,2107.1538439972915,1066.0360375736457
2014-07-30,2125.087052707647,1053.4697869779661
2014-07-31,2104.656490154725,1048.67640992378
2014-08-01,2132.2190136799995,1054.8959417704812
2014-08-04,2130.4105760161215,1036.587021153806
2014-08-05,2120.99949344856,1036.8374310544807
2014-08-06,2153.8911878974354,1035.597326673442
2014-08-07,2160.7956301670292,1031.0896582176565
2014-08-08,2151.3352878532505,1039.7506190612767
2014-08-11,2139.9894370901297,1038.7846936282797
2014-08-12,2165.63644036509,1045.5197331102163
2014-08-13,2181.0370932532996,1045.451181753143
2014-08-14,2180.5025745728626,1043.1175780755766
2014-08-15,2232.7756123536014,1036.6788742261479
2014-08-18,2257.1020468606416,1048.0326333613361
2014-08-19,2262.65260722757,1052.8833250181035
2014-08-20,2262.5921593937514,1049.1025861786748
2014-08-21,2271.3043900505627,1062.973088603987
2014-08-22,2268.9900095665926,1064.1090866609977
2014-08-25,2268.7655470292725,1064.4693169371988
2014-08-26,2276.6721424879292,1074.348752456555
2014-08-27,2282.2687072128806,1073.577840519564
2014-08-28,2264.9869581738885,1069.0790811217255
2014-08-29,2239.3103399964743,1077.3213609397617
2014-09-01,2223.2411229864447,1065.2541470836184
2014-09-02,2244.6460817307247,1070.7097198173128
2014-09-03,2242.1077076699667,1068.409711663034
2014-09-04,2254.540166707539,1066.0885371565244
2014-09-05,2317.9904414317316,1069.0678224139854
2014-09-09,2285.68956109262,1060.5239093954287
2014-09-10,2237.44315532063,1056.6543093074354
2014-09-11,2175.394407688704,1045.4741150430584
2014-09-12,2171.64496183081,1044.8262341887835
2014-09-15,2161.8394576707387,1035.2987890781135
2014-09-16,2178.298214534884,1042.3642804964672
2014-09-17,2209.395250100635,1047.120300424138
2014-09-18,2219.511176458742,1047.5070985527263
2014-09-19,2166.7956797671536,1035.5454157731162
2014-09-22,2144.813502453799,1029.85555396207
2014-09-23,2152.542631377781,1031.4183232454936
2014-09-24,2116.0601584252745,1021.4402178851748
2014-09-25,2113.856211774054,1018.9164570292119
2014-09-26,2094.7179691220545,1015.5392839809616
2014-09-29,2098.8260133359986,1016.2574873567096
2014-09-30,2123.9659298461725,1018.976775318885
2014-10-01,2125.773431842191,1017.2256290740593
2014-10-02,2147.86856647646,1032.4845100107445
2014-10-03,2140.2962074047387,1031.2063974229693
2014-10-06,2108.226001404798,1024.9658351299988
2014-10-07,2092.8920659660685,1015.0707721651852
2014-10-08,2105.496023912264,1016.3844632732233
2014-10-09,2011.1965558393044,986.6674283216198
2014-10-13,2003.6501757877402,993.503206506311
2014-10-14,1972.309780934922,980.0539819642298
2014-10-15,1969.2503776561634,977.4203842643961
2014-10-16,1916.2013851446718,962.8016780658928
2014-10-17,1967.2000131331306,981.2419272208662
2014-10-20,1969.1812296241562,980.2168793093341
2014-10-21,2008.346912292518,991.5868237987366
2014-10-22,1999.1702118678054,989.466082043536
2014-10-23,1964.2803893879511,979.2881106251272
2014-10-24,1951.2633275674891,977.0853900577748
2014-10-27,1998.2977433253368,994.7363464592952
2014-10-28,2051.6371861311186,1010.2316100347618
2014-10-29,2012.5660329543916,1008.4000694560586
2014-10-30,2016.3099876888343,1018.5897212447053
2014-10-31,2011.3345497234122,1022.0936289904556
2014-11-03,2041.3138025439794,1020.2743973153127
2014-11-04,2002.1220125979273,1017.1852634072388
2014-11-05,1967.8476478645305,1008.8415626368957
2014-11-06,2008.8583406321986,1011.3796965306324
2014-11-07,2063.1439152624594,1027.480833879105
2014-11-10,2047.4779371840277,1025.6521840145524
2014-11-11,2055.903489762978,1012.3315022770363
2014-11-12,2060.035200642968,1019.5610446983422
2014-11-13,2035.3745305373188,1019.8181295028239
2014-11-14,2014.3132968604923,1008.363577114773
2014-11-17,2011.129250408323,1005.3863735881773
2014-11-18,2036.2663480581098,1017.6706799060041
2014-11-19,2047.5152936729912,1031.1479499013558
2014-11-20,2058.2898957547227,1032.604776414513
2014-11-21,2107.2466616048932,1036.1440288948318
2014-11-24,2108.439787136516,1035.446598398583
2014-11-25,2109.9175037613186,1036.1513215558634
2014-11-26,2122.758082577417,1041.0666310728038
2014-11-27,2130.0663563022977,1043.5561897463278
2014-11-28,2127.6948658060946,1035.6597354032644
2014-12-01,2106.460429716569,1026.1587519090206
2014-12-02,2166.896824119798,1042.4016002183155
2014-12-03,2150.0376206017477,1048.0777318137025
2014-12-04,2193.893168406418,1045.9781170250485
2014-12-05,2177.5528258938757,1043.7902754746872
2014-12-08,2155.693382085468,1037.1505673582599
2014-12-09,2145.5767378467385,1026.0796184143771
2014-12-10,2160.8612683620695,1023.8715563343261
2014-12-11,2155.425022651903,1025.52443192954
2014-12-12,2140.4222592020615,1020.6985209877763
2014-12-15,2130.443141514095,1016.6618038916273
2014-12-16,2095.9461525771408,1002.3582974874519
2014-12-17,2115.3756835818835,1008.3069263146746
2014-12-18,2126.320163755812,1022.5316462840544
2014-12-19,2172.373650361764,1033.6155135954891
2014-12-22,2162.6825481727765,1033.9268005342676
2014-12-23,2191.6229046352755,1044.0860861104777
2014-12-24,2179.8991453068393,1040.9609112538174
2014-12-25,2189.1686688891873,1047.2769118105934
2014-12-26,2200.6839350373725,1055.4643142521618
2014-12-29,2213.946619860711,1053.4560945357828
2014-12-30,2215.3815996168673,1057.8329544353253
2014-12-31,2202.2760879477014,1054.111998259434
2015-01-05,2174.044227622551,1028.6792313062892
2015-01-06,2155.6092251327655,1032.3449741922277
2015-01-07,2176.286443454512,1050.5170166713979
2015-01-08,2150.627241905159,1047.9781418511097
2015-01-09,2145.841943012321,1043.7518745498646
2015-01-12,2138.8663843816216,1049.84152127315
2015-01-13,2120.9362118554736,1044.0056499434513
2015-01-14,2089.406928903801,1042.2826281332354
2015-01-15,2070.6772658819136,1039.2277389478832
2015-01-16,2054.1659949122563,1043.3170380236659
2015-01-19,2094.5098057066107,1052.1574681343634
2015-01-20,2086.705218408475,1059.8383853758903
2015-01-21,2116.562457286567,1065.4208473622593
2015-01-22,2131.0031425471066,1076.730486362396
2015-01-23,2141.622203302932,1077.47280393139
2015-01-26,2153.582781092178,1082.3140875906802
2015-01-27,2142.666393336974,1081.1433695456744
2015-01-28,2120.6914570624076,1071.9143997276701
2015-01-29,2100.173812296543,1064.7119589037632
2015-01-30,2115.001299502822,1067.5107142787012
2015-02-02,2124.3958374805325,1074.3820699391924
2015-02-03,2125.871557825593,1081.5897895093135
2015-02-04,2144.9664003517696,1081.38443233783
2015-02-05,2135.556874260091,1075.2481404328191
2015-02-06,2138.271574243894,1071.416826109291
2015-02-09,2131.5470550503824,1068.3341903865396
2015-02-10,2128.1407826401537,1075.9544894780422
2015-02-11,2124.6711189736616,1079.7183414478427
2015-02-12,2117.644861780828,1083.370808624031
2015-02-13,2134.5990009156812,1094.318406215962
2015-02-24,2137.6498823867246,1101.9312626157107
2015-02-25,2122.5673866599923,1093.5903852124986
2015-02-26,2126.68224403172,1091.3386157150721
2015-03-02,2149.5121081322545,1091.8183774450074
2015-03-03,2172.0642535289776,1093.5542858548854
2015-03-04,2169.501613498646,1090.661663139199
2015-03-05,2192.8254592539256,1096.179710925939
2015-03-06,2186.459672146493,1087.212928135875
2015-03-09,2189.535878231698,1084.3234450292214
2015-03-10,2175.3508441546046,1082.8608958616949
2015-03-11,2188.4956742149557,1090.849396562196
2015-03-12,2196.7831271927234,1089.0366597188254
2015-03-13,2181.117588315333,1081.7908951441011
2015-03-16,2174.7288866673125,1084.7044880771095
2015-03-17,2194.8477961805174,1097.188030588238
2015-03-18,2222.9677245705507,1106.202972031188
2015-03-19,2256.612218423479,1107.593536533563
2015-03-20,2265.1348769641945,1108.493570204086
2015-03-23,2291.9803290857326,1105.6639522241219
2015-03-24,2272.600901569264,1098.811714960623
2015-03-25,2247.242653293094,1093.548036706619
2015-03-26,2174.601201355286,1081.01463884488
2015-03-27,2144.046638664939,1083.0098685486894
2015-03-30,2168.3788719245094,1090.094293586741
2015-03-31,2184.1774377195757,1081.508997088011
2015-04-01,2262.7781309179254,1091.6905810310645
2015-04-02,2264.242442555013,1096.2153889849396
2015-04-07,2215.847235079523,1088.638244330838
2015-04-08,2212.3567797917553,1088.2093431148883
2015-04-09,2220.7448555800756,1093.6316697665723
2015-04-10,2226.4704187315997,1098.9346645912544
2015-04-13,2263.4525820162435,1096.3084318427761
2015-04-14,2211.0867090438496,1085.2396216675577
2015-04-15,2270.57506641746,1098.0313102935834
2015-04-16,2240.982186560031,1088.733906469912
2015-04-17,2219.4397747144144,1086.7604693295514
2015-04-20,2193.470600137671,1084.696896895452
2015-04-21,2239.3674440142954,1093.3556501610956
2015-04-22,2262.4130504783207,1113.4055733362873
2015-04-23,2275.715643230493,1125.7524453179133
2015-04-24,2340.365941693162,1132.0586279358683
2015-04-27,2334.184515972696,1130.352185378525
2015-04-28,2341.9698587709117,1119.5449997346484
2015-04-29,2343.275028631944,1115.9635515988052
2015-04-30,2313.7892118008285,1118.6221774240516
2015-05-04,2322.617686334215,1115.9787977816143
2015-05-05,2327.501801609909,1115.773506582264
2015-05-06,2277.56054604713,1103.633590555546
2015-05-07,2244.798292156223,1102.329818632548
2015-05-08,2259.1636742085548,1099.2815319860463
2015-05-11,2268.644091192756,1101.1205225449776
2015-05-12,2268.5877692918757,1105.801871647149
2015-05-13,2246.881037392333,1093.6315722456432
2015-05-14,2253.9671313789518,1090.223790229251
2015-05-15,2256.689175953152,1093.1268277665192
2015-05-18,2266.3461605580173,1105.1627468135935
2015-05-19,2304.231103881763,1101.780254060883
2015-05-20,2274.0665331343325,1090.2655970206838
2015-05-21,2260.724672303096,1096.8359246428047
2015-05-22,2242.9648153640333,1097.5263631880055
2015-05-25,2241.4539872050123,1100.1519567421783
2015-05-26,2248.8615710985996,1102.7589398401085
2015-05-27,2270.5235704626107,1104.8389770644696
2015-05-28,2262.3789619685417,1103.57303585611
2015-05-29,2269.622656615916,1095.4553773103073
2015-06-01,2270.92182435735,1094.2147534187538
2015-06-02,2245.6881925788025,1087.9405886994234
2015-06-03,2212.178789416155,1065.214138284085
2015-06-04,2187.8139897490546,1064.2642522849287
2015-06-05,2222.463243646072,1067.4296701641078
2015-06-08,2124.433677387445,1047.7406100423914
2015-06-09,2152.90124323557,1059.8598562049895
2015-06-10,2137.9024479363115,1060.3081740703133
2015-06-11,2137.9334226377428,1060.2452215317476
2015-06-12,2135.024033107597,1055.4776503690123
2015-06-15,2079.260972709317,1050.2085967370865
2015-06-16,2094.6490698169227,1047.606063869916
2015-06-17,2101.535938857842,1050.8505628073501
2015-06-18,2098.9851747940893,1064.8354673337572
2015-06-22,2119.3088514335955,1070.35669349897
2015-06-23,2145.9800546698198,1071.0430691773986
2015-06-24,2169.193772244053,1079.8289458523025
2015-06-25,2146.957870430291,1078.3109203097883
2015-06-26,2105.105424974296,1053.3073752247155
2015-06-29,2110.1532449552287,1063.1391351548752
2015-06-30,2193.8961319375726,1068.989802807363
2015-07-01,2191.150143724157,1069.4366279041528
2015-07-02,2194.563252132184,1067.0964220059514
2015-07-03,2167.104400426482,1055.6792853021905
2015-07-06,2166.7716655854183,1055.0246605173945
2015-07-07,2067.873190867309,1024.0733358424773
2015-07-08,2044.8090772765063,1016.8594839953781
2015-07-09,2044.8090772765063,1016.8594839953781
2015-07-10,2073.224842180782,1030.8986822053148
2015-07-13,2084.50019296994,1031.8053155877951
2015-07-14,2116.712145549224,1033.2427331640451
2015-07-15,2116.6109043510965,1031.859236516061
2015-07-16,2112.1890263872488,1032.2948745522424
2015-07-17,2082.480555432623,1024.097330664002
2015-07-20,2082.322278808448,1027.7011788893506
2015-07-21,2020.7837137721626,1017.578753821378
2015-07-22,2029.9128399914514,1002.6343522119046
2015-07-23,1993.896113222785,999.8702019289268
2015-07-24,1924.5694958556066,974.7072804452715
2015-07-27,1980.1396133224582,977.8586004500257
2015-07-28,1959.376806130037,975.544596935253
2015-07-29,1963.728319245855,986.2815517720851
2015-07-30,1968.3561856093875,987.9539787298463
2015-07-31,1926.3288050687095,970.9630372824665
2015-08-03,1888.49718751559,969.3024210522544
2015-08-04,1923.0497790968575,973.1579477349753
2015-08-05,1900.653789561727,961.8194973207662
2015-08-06,1917.4344436093768,960.920676899305
2015-08-07,1954.4035483671394,963.9586810979441
2015-08-10,1985.8287499868593,954.98821880837
2015-08-11,1955.7147365645192,941.2032291561748
2015-08-12,1993.4982859963097,944.7801115413489
2015-08-13,1981.6963895287033,944.01331488506
2015-08-14,1913.2521918207722,932.4134916934066
2015-08-17,1878.6898270210447,927.8091865597203
2015-08-18,1836.890483216579,907.9577914404731
2015-08-19,1793.9409763107585,908.9957897489011
2015-08-20,1781.8438633494939,882.0837666124654
2015-08-21,1735.6967544661677,839.0573000602571
2015-08-24,1741.4670314851608,870.9097766791036
2015-08-25,1741.3554059766143,875.5404505189028
2015-08-26,1759.0910214462308,888.1048301627353
2015-08-27,1765.8713909361657,910.2354296190678
2015-08-28,1806.5392157262056,927.5142753005704
2015-08-31,1783.955100405424,910.388286107342
2015-09-01,1778.0491389258632,912.3557703853576
2015-09-02,1782.902680626087,919.0723350255532
2015-09-03,1785.572849327915,908.5938491203809
2015-09-04,1785.6460350073576,907.0325324678497
2015-09-07,1769.5654027160197,908.6968430482451
2015-09-08,1787.6314777846248,940.4331131075452
2015-09-09,1789.5451685990456,938.4747981991424
2015-09-10,1797.2861675108406,942.4711002036189
2015-09-11,1798.215040038498,942.628534470449
2015-09-14,1805.3232333185904,937.5627672712542
2015-09-15,1805.4687737936233,945.4580656410564
2015-09-16,1808.974870248559,957.4381578855813
2015-09-17,1808.9429774348507,959.1910855951201
2015-09-18,1791.627108167229,942.884022976726
2015-09-21,1803.7781089905916,949.1901960682516
2015-09-22,1792.3524127707244,930.8450726369645
2015-09-23,1797.0799651297152,923.2093737591204
2015-09-24,1793.6940883301852,924.2225036797442
2015-09-25,1793.6940883301852,924.2225036797442
2015-09-29,1805.4573439424132,929.571230246294
2015-09-30,1803.5816183974532,942.0446250144248
2015-10-01,1808.9680678938137,943.0194710933558
